complaint_id,product,sub_product,issue,company,state,city,zip_code,status,company_response_to_consumer,timely_response,consumer_disputed,response_time_days
101728,Bank Account,Interest rate,Billing disputes,United Credit,,,,Open,Closed,TRUE,,10
100862,Bank Account,,Billing disputes,United Credit,,,64770,Closed,,No,N,3
101191,Credit Reporting,,Billing disputes,United Credit,Pa,Miami,72512,Closed,,No,,11
101786,Student Loan,,Identity theft,Acme Bank,Ny,,90074,Closed,,TRUE,No,4
100050,Mortgage,,Incorrect information,United Credit,Nc,,00000,Closed,Closed,Y,Y,22
101301,Mortgage,Collections,Billing disputes,,Ny,Atlanta,95647,Open,Closed,,FALSE,42
100469,Student Loan,Interest rate,Incorrect information,,,Los Angeles,57102,  ,Closed with explanation,Y,FALSE,42
100278,Student Loan,Interest rate,,Metro Loans,Mi,Philadelphia,10873,Closed,,Y,Yes,4
100734,Student Loan,Collections,Collection harassment,FinServ Co,Fl,Miami,94775,Resolved,Closed with explanation,TRUE,,58
100704,Credit Reporting,Fixed loan,Identity theft,Acme Bank,Nc,,82167,Open,In progress,FALSE,No,7
100733,Student  Loan,Interest rate,Identity theft,,,Columbus,56245,  ,,FALSE,,33
101999,Credit Reporting,Fixed loan,Incorrect information,Metro Loans,Il,Philadelphia,83465,Closed,In progress,Y,No,44
100382,Credit Reporting,,Fees,United Credit,Tx,,90522,Resolved,,Yes,Y,20
101180,Bank Account,,,,Tx,New York,00000,Resolved,,No,,13
101559,Bank Account,Fixed loan,Collection harassment,FinServ Co,Ga,,88416,Open,In progress,,TRUE,-5
100545,Credit Reporting,Interest rate,,,,Houston,42823,Closed,,No,No,54
100528,Credit Card,Fixed loan,Incorrect information,Northstar Finance,,Los Angeles,38136,,Closed,TRUE,N,59
101268,Credit Card,,Incorrect information,,,,84613,,,No,Y,47
100861,Bank Account,Fixed loan,Identity theft,FinServ Co,Il,Philadelphia,40209,In Progress,Closed,N,Y,18
101554,Debt Collection,Rewards,Other,Acme Bank,Nc,Houston,,Resolved,,No,Y,52
101568,Credit Reporting,Fixed loan,Other,,Il,New York,00123,In Progress,Closed,N,,5
101937,Bank Account,Rewards,Other,United Credit,Tx,Atlanta,57396,Closed,In progress,Y,TRUE,41
100404,Credit Card,Fixed loan,Fees,,Pa,New York,58974,Open,,,N,25
100036,Student Loan,Rewards,Other,Acme Bank,Tx,Chicago,13977,Open,,No,,22
100906,Student Loan,Adjustable loan,Billing disputes,Metro Loans,Mi,Los Angeles,82224,  ,Closed,Yes,TRUE,30
101277,Debt  Collection,Rewards,Incorrect information,Metro Loans,Fl,Miami,24359,  ,,Y,FALSE,6
101692,Bank Account,Rewards,Billing disputes,Northstar Finance,Ga,,00123,  ,,,,-1
100791,Mortgage,,,Northstar Finance,Ny,Miami,10871,Open,,Yes,Y,42
100042,Credit Reporting,Adjustable loan,Incorrect information,,Tx,Columbus,35433,Open,In progress,Y,Yes,17
100204,Debt Collection,,Billing disputes,Metro Loans,Fl,Chicago,00123,Resolved,Closed with explanation,,FALSE,8
100411,,Interest rate,Other,Metro Loans,Pa,Charlotte,,,,Y,No,52
101916,Bank Account,Collections,Billing disputes,United Credit,,Chicago,71932,,,,Yes,7
101252,Student Loan,,Billing disputes,Acme Bank,Ca,Detroit,00000,In Progress,Closed with explanation,N,Yes,36
101004,Credit Reporting,Interest rate,Other,,Fl,Los Angeles,64093,  ,Closed with explanation,FALSE,N,28
101678,,Rewards,Incorrect information, ,Pa,Los Angeles,10219,  ,Closed,,TRUE,50
100876,Mortgage,,Collection harassment,United Credit,Tx,Philadelphia,00123,In Progress,In progress,TRUE,No,27
100044,Debt Collection,Interest rate,Fees,Metro Loans,Tx,Los Angeles,33336,Open,Closed,Y,Yes,46
101236,,,Incorrect information,Acme Bank,Fl,Miami,13432,Resolved,,N,,30
100478,Credit Reporting,Collections, , ,Ga,Miami,90597,Resolved,,No,,39
100323,Credit Card,Fixed loan,Other,,Mi,New York,00123,Closed,,No,N,38
101309,Mortgage,Fixed loan,Other,United Credit,Ny,Miami,17332,,In progress,N,,14
100880,Credit Card,Fixed loan,Collection harassment,Northstar Finance,Fl,,88711,Open,In progress,TRUE,Y,51
100012,Debt Collection,Interest rate,Billing disputes,Acme Bank,Il,,00123,Open,In progress,Yes,FALSE,30
101574,Credit Reporting,,Other,,,Detroit,46613,In Progress,,TRUE,Yes,23
101279,,Interest rate, ,Acme Bank,,Atlanta,29614,Open,In progress,TRUE,No,39
101113,Credit Card,Adjustable loan,Billing disputes,,Il,Miami,00123,,Closed,,,1
100778,Bank Account,Collections,Collection harassment,,Nc,Detroit,95167,,In progress,Yes,No,9
101116,Student  Loan,Collections,Billing disputes,,,,70503,,,FALSE,Y,23
101771,Debt Collection,Fixed loan,Fees,Northstar Finance,,New York,81356,Resolved,In progress,N,,17
100213,Debt  Collection,,Collection harassment,,,Los Angeles,82536,Closed,,FALSE,Yes,1
100922,Credit Card,,Collection harassment,,,Miami,62565,Closed,Closed with explanation,FALSE,Yes,52
100165,Mortgage,,Other,,Il,,86290,Closed,,TRUE,Yes,19
100813,Credit Reporting,Collections,Billing disputes,FinServ Co,Tx,Detroit,13342,Open,,TRUE,TRUE,43
100166,Credit Reporting,,Billing disputes,Northstar Finance,Ga,New York,33322,In Progress,,N,N,48
101139,Debt  Collection,Adjustable loan,Collection harassment,Acme Bank,Oh,Columbus,18043,Resolved,,,Yes,50
100851,Credit Reporting,Collections,Fees,,Ny,,57457,,,No,,17
100427,Mortgage,Rewards,Other,Metro Loans,Oh,Miami,73243,,,N,Yes,10
101497,Mortgage,Interest rate,Identity theft,Acme Bank,Oh,,52300,,Closed,Yes,TRUE,19
100768,Student  Loan,Collections,Incorrect information,,,Atlanta,63885,Open,,No,No,22
100636,Bank Account,Adjustable loan,Identity theft,Northstar Finance,Il,Philadelphia,81874,Open,Closed with explanation,FALSE,N,28
100912,,Adjustable loan,Identity theft,Acme Bank,Nc,,57211,  ,,TRUE,,9
101527,Mortgage,,Incorrect information,,Ca,Los Angeles,20778,,Closed,,,39
100389,Student Loan,Fixed loan,Identity theft,,Ca,Philadelphia,98862,Resolved,,Yes,FALSE,35
101378,Credit  Card,,Incorrect information,Acme Bank,Pa,,91851,  ,Closed with explanation,,FALSE,21
100180,Credit Card,Rewards,,Acme Bank,,Detroit,96483,Open,In progress,,Y,22
100977,Student Loan,Collections,Collection harassment,Metro Loans,Ga,Columbus,,  ,Closed with explanation,,No,-5
100811,Debt Collection,,Billing disputes,,Tx,Los Angeles,14749,Closed,Closed,TRUE,TRUE,49
100205,Student Loan,Rewards,Collection harassment,FinServ Co,Fl,Houston,40475,  ,In progress,FALSE,,33
101250,Mortgage,Rewards,Billing disputes,,Ca,Miami,61059,Open,,Yes,,41
100657,Credit Reporting,Interest rate,Identity theft,,Ny,Detroit,36665,  ,Closed,No,,37
101826,Mortgage,Collections,Billing disputes,Acme Bank,Tx,Detroit,45844,Resolved,Closed,,,17
101001,Mortgage,Fixed loan,Identity theft,,Nc,Charlotte,17725,Open,Closed with explanation,No,,8
100700,Mortgage,,Identity theft,Acme Bank,,Detroit,42474,Closed,Closed with explanation,Yes,No,5
101202,Debt  Collection,Collections,Incorrect information,,Pa,Chicago,00000,In Progress,,TRUE,No,-4
100760,Debt  Collection,,Collection harassment,Northstar Finance,Nc,New York,10548,,,N,,38
101056,Student  Loan,Adjustable loan,Identity theft,Acme Bank,Ny,Columbus,32296,,,TRUE,Yes,46
100309,Debt  Collection,Fixed loan,Billing disputes,United Credit,Ny,,90607,In Progress,Closed with explanation,,Y,25
101343,Student Loan,Collections,Collection harassment,Acme Bank,,New York,,In Progress,,Yes,FALSE,8
100104,Mortgage,Collections,Collection harassment,,Pa,Charlotte,00000,  ,,TRUE,Y,42
100563,Mortgage,Fixed loan,Collection harassment,Northstar Finance,Il,Philadelphia,65443,In Progress,Closed with explanation,No,Yes,59
100967,Student Loan,,Incorrect information,Metro Loans,Pa,Columbus,,Resolved,,Yes,,59
101220,Credit Reporting,,Incorrect information,United Credit,Nc,Houston,42691,Resolved,,Yes,FALSE,20
100477,Credit Reporting,Fixed loan,Collection harassment,,Ca,New York,47346,Resolved,,No,No,23
101676,,,Identity theft,Acme Bank,Ga,Miami,68548,In Progress,Closed,Y,Y,0
101480,Debt Collection,Rewards,Identity theft,Northstar Finance,Ca,Los Angeles,28619,  ,,No,No,12
100925,Mortgage,Collections,Other,,Nc,Detroit,37678,Closed,,,N,3
101893,Credit Reporting,Collections,Other,United Credit,,,34300,Open,Closed,,No,42
100126,Student  Loan,Fixed loan,Collection harassment,Acme Bank,,Los Angeles,55860,In Progress,,No,Y,0
100775,Bank Account,Fixed loan,Other,Metro Loans,Fl,,,Closed,,,,26
101445,Debt Collection,Collections,Identity theft,Northstar Finance,,Los Angeles,23262,,,FALSE,N,5
100461,Credit Reporting,,Fees,Metro Loans,,Los Angeles,73612,Open,In progress,TRUE,FALSE,52
100770,Mortgage,,Billing disputes,FinServ Co,,Charlotte,71296,Closed,,,FALSE,47
100056,Credit Reporting,Collections,Collection harassment,Metro Loans,Il,Miami,28577,In Progress,Closed,No,No,47
101609,Bank Account,Rewards,Fees,United Credit,Ga,Los Angeles,71353,In Progress,Closed,FALSE,FALSE,43
100209,Bank Account,Interest rate,Collection harassment,Metro Loans,Ga,Charlotte,28297,In Progress,,Yes,,45
100439,Bank Account,,Fees, ,Nc,New York,46710,  ,In progress,,Y,32
101560,Debt Collection,Interest rate,Collection harassment,Acme Bank,,Miami,25753,In Progress,In progress,N,Y,-2
100653,Credit Card,Rewards,Collection harassment,Northstar Finance,Fl,Miami,21467,  ,In progress,,,18
100338,Credit  Card,Rewards,Other,United Credit,Il,Detroit,41441,Closed,,Yes,Yes,24
101071,Credit Reporting,,Collection harassment,FinServ Co,,Chicago,00000,Resolved,In progress,TRUE,Yes,28
101789,Bank Account,Adjustable loan,Collection harassment,Metro Loans,,Chicago,,,Closed,Y,Y,39
100955,Debt Collection,,Identity theft,Acme Bank,,Charlotte,84779,In Progress,In progress,No,No,43
101425,Bank Account,,Billing disputes,,Ca,Philadelphia,59373,,,,,28
100834,Student Loan,Interest rate,Fees,United Credit,Ca,Charlotte,20024,,,TRUE,Y,45
100757,Student Loan,Adjustable loan,Identity theft,Northstar Finance,Tx,Charlotte,,In Progress,,Y,Yes,14
101717,Mortgage,Collections,Collection harassment,,,Columbus,74908,Open,Closed,,,28
101152,,Adjustable loan,,United Credit,Fl,Detroit,54073,Closed,,FALSE,,29
100755,Bank Account,,Billing disputes,United Credit,Fl,Los Angeles,22904,Open,Closed with explanation,N,No,45
101680,Credit Reporting,Adjustable loan,Collection harassment,United Credit,,,65662,Resolved,In progress,No,,34
101261,Credit Reporting,,Other,Northstar Finance,Tx,Atlanta,56766,In Progress,,N,Y,-2
100907,Debt  Collection,,Collection harassment,United Credit,Fl,Chicago,55538,Resolved,Closed,TRUE,Yes,36
100924,Student  Loan,,Collection harassment,United Credit,Nc,,00123,In Progress,,,N,15
101662,Credit Card,Adjustable loan,Identity theft,United Credit,Nc,New York,36561,  ,In progress,N,,56
101059,Credit  Card,Fixed loan,Other,Northstar Finance,Tx,,11186,In Progress,,N,TRUE,30
101751,Credit Card,Interest rate,Identity theft,Acme Bank,Tx,Los Angeles,00000,,Closed with explanation,,N,44
101718,Student Loan,Fixed loan,Collection harassment,Northstar Finance,,,74517,In Progress,,,Yes,42
100267,,,Incorrect information,Acme Bank,Il,Philadelphia,64700,Open,Closed,No,No,24
101808,Bank Account,,Fees,FinServ Co,Oh,Columbus,,  ,Closed,TRUE,Yes,11
100248,,Adjustable loan,Fees,,,,42808,Resolved,Closed,,N,-2
101429,Student Loan,Interest rate,Identity theft,,Fl,Philadelphia,86434,Closed,,No,FALSE,22
100507,Student Loan,Rewards,Billing disputes,,Il,Los Angeles,89875,  ,Closed with explanation,,FALSE,9
100416,Credit  Card,,Collection harassment,FinServ Co,Nc,Columbus,61121,,,FALSE,N,31
101095,Bank Account,Adjustable loan,Other,,,,,Closed,Closed with explanation,Y,N,-1
101313,Bank Account,Fixed loan,Incorrect information,,,Atlanta,55561,Closed,,N,N,56
100111,Bank Account,Adjustable loan,Billing disputes,FinServ Co,Fl,Houston,97055,Closed,In progress,Yes,TRUE,30
101485,Mortgage,,Identity theft,United Credit,Pa,Los Angeles,97068,Closed,,,N,-5
100408,Credit Card,,Billing disputes,Acme Bank,Ca,,94473,,Closed,N,Yes,46
101101,Mortgage,,Collection harassment,FinServ Co,Ny,Charlotte,17620,,,Yes,No,30
101661,Credit Reporting,Rewards,Fees,FinServ Co,,,30728,Resolved,,N,Yes,28
100691,Credit Card,Rewards,Other,United Credit,Pa,Philadelphia,62011,,Closed,,No,6
100321,Debt  Collection,Collections,Other,,Pa,Houston,56935,  ,Closed,,,32
100366,Debt Collection,Interest rate,Other,,Ga,,29725,Closed,In progress,,TRUE,44
101396,Bank Account,Interest rate, ,Northstar Finance,Tx,New York,81321,In Progress,,TRUE,TRUE,25
101682,,Adjustable loan,Billing disputes,Acme Bank,Il,Houston,,,,Y,Yes,34
100900,Credit Reporting,Adjustable loan,Fees,FinServ Co,,,81462,Open,,,N,27
100637,Debt Collection,Fixed loan,Identity theft,Acme Bank,,Los Angeles,46789,  ,Closed with explanation,N,N,38
101899,Credit Card,,Identity theft,,Ny,Miami,22704,In Progress,,TRUE,TRUE,52
101140,Debt  Collection,Adjustable loan,Collection harassment,FinServ Co,Oh,Philadelphia,84268,Closed,,N,Yes,20
101019,Bank Account,Interest rate,Identity theft,,Pa,Columbus,84548,In Progress,In progress,No,Yes,31
100298,Student  Loan,Adjustable loan,Billing disputes,,Tx,New York,83806,,Closed,TRUE,Y,29
100687,Debt Collection,Adjustable loan,Identity theft,,Mi,Detroit,41922,Closed,Closed with explanation,FALSE,,35
100065,Bank Account,Adjustable loan,Identity theft,FinServ Co,Tx,New York,71719,Resolved,In progress,TRUE,Y,54
101878,Mortgage,Adjustable loan,Fees,,Nc,Los Angeles,12995,Open,,No,Yes,3
100677,Credit Card,Rewards,Identity theft,Metro Loans,,,58863,,,TRUE,Y,35
101608,Bank Account,,Other,United Credit,Ga,Detroit,41003,Resolved,,N,No,18
100049,Student Loan,Interest rate,Fees,Northstar Finance,Fl,Miami,77927,  ,,No,Y,55
101914,,Collections,Incorrect information,,Fl,New York,,Open,Closed with explanation,TRUE,TRUE,58
100055,Credit Reporting,Rewards,,,,Philadelphia,98413,Open,Closed with explanation,,N,41
100549,Mortgage,Interest rate,Billing disputes,Acme Bank,Pa,,47670,Closed,Closed with explanation,N,No,-5
101897,Credit Card,,Incorrect information,Acme Bank,Il,,74265,  ,Closed,N,Y,58
100567,Debt Collection,Fixed loan,Fees,,Ca,Los Angeles,56817,,Closed with explanation,N,Y,13
100743,Credit  Card,,Other,FinServ Co,Mi,Atlanta,58591,Closed,In progress,TRUE,FALSE,47
100091,Credit  Card,Rewards,Billing disputes,United Credit,,New York,46438,Closed,,No,N,-1
100752,Debt  Collection,,Incorrect information,Northstar Finance,Ny,Los Angeles,57406,,,FALSE,FALSE,36
100639,Bank Account,Collections,Incorrect information,,Fl,Columbus,26795,,,,No,51
101337,Bank Account,,Incorrect information,,Mi,New York,48291,  ,In progress,TRUE,No,36
101083,Student Loan,,Collection harassment,Metro Loans,,,44147,  ,,TRUE,Yes,46
101257,Student Loan,,Incorrect information,,,New York,10286,In Progress,Closed,Yes,Yes,1
101600,Student Loan,Fixed loan,Incorrect information,United Credit,Nc,Columbus,77262,Resolved,,FALSE,N,56
100522,Credit Reporting,Adjustable loan,Fees,Northstar Finance,Mi,Philadelphia,54701,Resolved,Closed with explanation,,FALSE,23
101757,Credit Reporting,,Other,Acme Bank,,Chicago,00123,Open,Closed,Y,,-4
100415,,Rewards,Billing disputes,Northstar Finance,,Columbus,11132,Closed,,Y,,50
101385,Credit  Card,,Other,,Ca,Los Angeles,,  ,,No,Yes,49
100982,Credit Reporting,Collections,Other,Acme Bank,,Miami,23906,,Closed with explanation,No,,11
101424,Debt Collection,Collections,Identity theft,United Credit,Nc,New York,60005,,Closed with explanation,Y,No,57
100090,Credit Reporting,Collections,Fees,,,,44324,Resolved,,No,FALSE,4
100515,Mortgage,Collections,Collection harassment,,Mi,,27306,Resolved,,Y,TRUE,59
100068,Student  Loan,Rewards,Incorrect information,Northstar Finance,Fl,Detroit,89707,Closed,Closed,,,4
100216,Credit Card,Interest rate,Identity theft,Acme Bank,Il,Philadelphia,24656,Open,Closed with explanation,Yes,Y,25
101698,Bank Account,Fixed loan,Billing disputes,,Nc,Los Angeles,92162,Open,Closed,No,TRUE,25
100844,Debt Collection,Fixed loan,Billing disputes,Metro Loans,Fl,Columbus,10671,Resolved,,N,Yes,10
101018,Mortgage,Collections,Identity theft,Acme Bank,Tx,New York,47002,Open,,Y,No,7
101125,Mortgage,,Incorrect information,FinServ Co,Oh,Detroit,65634,In Progress,,,N,5
101791,Credit Reporting,Interest rate,Billing disputes,,,Detroit,23787,,,Yes,FALSE,30
100889,Bank Account,Adjustable loan,Billing disputes,FinServ Co,Nc,Los Angeles,59683,Closed,,,,27
101735,,Rewards,Fees,United Credit,,New York,91527,,Closed,Yes,No,1
101822,Student  Loan,Fixed loan,Billing disputes,United Credit,Ny,Detroit,40281,Resolved,,TRUE,Y,-4
101172,Debt Collection,Interest rate,Identity theft,United Credit,Oh,Charlotte,47802,,,,Yes,59
101147,Mortgage,,Collection harassment,Metro Loans,,,00123,Closed,In progress,Y,TRUE,45
101194,Debt  Collection,,Incorrect information,,,Charlotte,27552,In Progress,Closed,,N,16
100466,Mortgage,Rewards,Fees,,,,82682,In Progress,,Yes,No,13
100789,Student Loan,Fixed loan,Fees,United Credit,Tx,,61517,Resolved,,No,,9
100740,Bank Account,Fixed loan,Fees,,,New York,73788,Closed,In progress,,TRUE,25
101432,Bank Account,Fixed loan,Collection harassment,,Tx,Philadelphia,17344,Closed,Closed with explanation,Y,TRUE,1
100949,Student  Loan,Interest rate,Incorrect information,FinServ Co,,,29904,Closed,In progress,Y,No,-2
100197,Bank Account,,Identity theft,United Credit,Pa,,00123,  ,,No,Y,36
101304,Student  Loan,,Incorrect information,FinServ Co,Nc,Los Angeles,97164,Resolved,Closed with explanation,No,TRUE,45
101959,Credit  Card,Fixed loan,Other,United Credit,,Chicago,34247,  ,,,N,56
100330,Credit  Card,Interest rate,Other,Northstar Finance,,,19513,In Progress,,TRUE,Y,55
101519,,,Other,FinServ Co,,Charlotte,40875,  ,,TRUE,,0
100048,Student  Loan,Rewards,Incorrect information,FinServ Co,Nc,Los Angeles,40420,Open,,TRUE,Yes,48
100468,Bank Account,Adjustable loan,Billing disputes,,Oh,Detroit,,Closed,,,FALSE,14
100738,Credit Card,Interest rate,Identity theft,United Credit,Ny,Houston,81930,In Progress,Closed,No,,53
101215,Mortgage,Collections,Identity theft,FinServ Co,Fl,Philadelphia,70783,  ,Closed with explanation,N,No,48
101104,Debt Collection,Collections,Identity theft,FinServ Co,Il,Houston,,Closed,Closed,Y,Y,35
101525,Mortgage,Fixed loan,Collection harassment,Metro Loans,Oh,,82150,Closed,,FALSE,N,21
101657,Credit Card,,Collection harassment,Metro Loans,,,00123,Open,In progress,Y,,29
100295,Credit Card,,Incorrect information,FinServ Co,Tx,Philadelphia,98107,,Closed with explanation,,,47
101387,Debt Collection,Interest rate,Incorrect information,Metro Loans,Ca,Detroit,10514,,Closed,,,45
100690,Mortgage,,Identity theft,Acme Bank,Ga,,68791,Closed,Closed with explanation,Y,No,37
100357,Credit Reporting,,Other,United Credit,,,94411,  ,Closed,TRUE,,27
100437,Bank Account,,Collection harassment,Northstar Finance,Oh,New York,18592,Closed,,,No,57
101520,Credit Card,Adjustable loan,Incorrect information,Northstar Finance,Ca,,54170,  ,Closed,,,31
100184,Debt Collection,Collections,Incorrect information,Northstar Finance,,Miami,97598,  ,Closed,No,,48
100026,Credit Reporting,Rewards,Incorrect information,Northstar Finance,,Houston,00000,  ,Closed,No,FALSE,1
101797,Bank Account,,Incorrect information,Metro Loans,Ga,Miami,66078,,Closed,,Yes,39
100921,Debt Collection,Rewards,Collection harassment,,Il,Houston,50946,  ,,Y,FALSE,2
101883,Student  Loan,,Collection harassment,FinServ Co,,Houston,59774,In Progress,In progress,Y,Yes,59
101950,,Interest rate,Other,FinServ Co,Mi,New York,30026,  ,,TRUE,Yes,53
101175,Mortgage,Interest rate,Fees,,Oh,New York,60840,  ,Closed,,N,33
101618,Mortgage,Rewards,Collection harassment,FinServ Co,Il,New York,44199,In Progress,Closed with explanation,Yes,,-4
100002,,Interest rate,Other,,Ny,,43864,Closed,,FALSE,,38
101388,Credit Card,Rewards,Other,,Ca,Miami,96631,,,TRUE,FALSE,10
100916,Credit Reporting,Interest rate,Billing disputes,,,New York,33400,In Progress,,No,N,50
100745,Credit  Card,,Identity theft,FinServ Co,Il,,90788,Open,Closed,,,41
100020,Credit Card,,Other,FinServ Co,Ca,Miami,49610,  ,,,,59
100878,Debt Collection,Collections,Billing disputes,,,,36996,In Progress,In progress,TRUE,TRUE,36
100546,Mortgage,,Fees,FinServ Co,Il,Chicago,50293,Closed,,Yes,N,2
101593,Student  Loan,Adjustable loan,Incorrect information,,,Los Angeles,73425,  ,,No,Yes,47
100726,Credit Card,,Collection harassment,United Credit,,,84425,,Closed with explanation,N,No,33
101995,Student Loan,Adjustable loan,Collection harassment,,Oh,Miami,22734,Resolved,Closed with explanation,FALSE,Y,11
101825,Debt Collection,,Billing disputes,Northstar Finance,Fl,Houston,51543,Open,,FALSE,No,44
101183,Credit Card,Interest rate,Incorrect information,FinServ Co,Nc,Philadelphia,52203,Closed,,N,TRUE,34
100741,Credit Reporting,Adjustable loan,Other, ,Pa,Houston,40651,Resolved,In progress,FALSE,,41
101156,Credit Card,Rewards,Incorrect information,FinServ Co,Ca,,42265,,,N,TRUE,46
101078,Credit Card,,Fees,Acme Bank,,Houston,60743,Closed,,TRUE,Yes,20
100308,Credit Reporting,Collections,,FinServ Co,Ny,Chicago,,Open,Closed with explanation,,N,33
100675,Student Loan,Interest rate,Collection harassment,Acme Bank,Ca,Detroit,36870,  ,Closed with explanation,No,N,21
100030,Debt  Collection,,Fees,FinServ Co,Il,Miami,00123,Open,,FALSE,TRUE,58
100458,Credit Card,,Fees,,Oh,,12084,Open,In progress,FALSE,,22
101368,Bank Account,Interest rate,Incorrect information,Metro Loans,Pa,Atlanta,29124,,In progress,FALSE,Y,40
100448,Mortgage,Rewards,Identity theft,,Oh,New York,41931,Closed,,No,No,31
101110,Bank Account,, ,Metro Loans,Mi,Atlanta,21459,Resolved,In progress,Yes,,45
100280,,Rewards,Identity theft,Northstar Finance,Fl,,61065,Closed,In progress,Y,N,59
101404,Bank Account,Collections,Identity theft,,,Detroit,46004,In Progress,Closed with explanation,No,,26
101414,Debt Collection,Interest rate,Identity theft,,Ny,Miami,74919,Open,,,,28
100215,Bank Account,Fixed loan,Other,,Tx,Chicago,,  ,,N,TRUE,48
100425,Mortgage,Collections,Identity theft,Northstar Finance,Fl,Columbus,96378,Closed,,N,N,8
101265,Bank Account,,,United Credit,Ny,Chicago,82301,,Closed with explanation,TRUE,N,-4
100228,Credit Reporting,Rewards,Collection harassment,United Credit,Fl,Philadelphia,64706,  ,,,Y,39
100154,Credit Card,Fixed loan,Billing disputes,Metro Loans,,Houston,,,Closed,Yes,TRUE,9
100291,Credit Card,Rewards,Collection harassment,Northstar Finance,Pa,,00123,Closed,,Yes,,54
100948,,Rewards,Identity theft,Acme Bank,,Miami,00000,Open,In progress,,TRUE,21
101784,Credit Reporting,Interest rate,Fees,,,Los Angeles,00000,In Progress,,N,TRUE,13
100480,Credit Card,Collections,Collection harassment,,Oh,New York,24461,  ,,TRUE,FALSE,5
100808,Bank Account,Adjustable loan,Other,,Fl,Houston,47386,Closed,,No,No,44
100727,Mortgage,,Collection harassment,,,Houston,80858,Closed,In progress,N,FALSE,10
101340,Debt Collection,Collections,Collection harassment,Metro Loans,,Chicago,83694,,,Y,,0
101524,Credit Card,,Fees,Northstar Finance,Mi,New York,94359,  ,,,,36
100254,Mortgage,Adjustable loan,Other,Metro Loans,,,,In Progress,,,,34
101328,Mortgage,Interest rate,Fees,FinServ Co,Ny,Chicago,32698,In Progress,,,N,4
101633,Student Loan,Fixed loan,Collection harassment,Acme Bank,Ny,Houston,00000,  ,,TRUE,No,51
101285,Bank Account,Adjustable loan,Incorrect information,United Credit,Nc,Los Angeles,83253,  ,In progress,,,13
101973,Bank Account,,Other,Northstar Finance,,Miami,40650,Open,Closed,,No,22
100385,Debt Collection,Fixed loan,Identity theft,FinServ Co,Ny,Los Angeles,39109,,,N,Y,54
100610,Credit Reporting,Interest rate,Fees,FinServ Co,Ca,Los Angeles,40840,Resolved,In progress,N,FALSE,18
100250,Debt Collection,Rewards,Collection harassment,Metro Loans,Tx,Atlanta,,Closed,Closed,FALSE,TRUE,18
100941,Credit Reporting,Fixed loan,Other,United Credit,Mi,New York,12069,Open,Closed with explanation,Yes,Yes,9
101943,Credit  Card,,Billing disputes,Acme Bank,Mi,Los Angeles,13107,,In progress,Y,TRUE,1
101518,,Rewards,Incorrect information,,Mi,,25479,Resolved,In progress,,,30
101712,,Interest rate,Incorrect information,Northstar Finance,Ny,,00123,In Progress,,Y,,9
101422,Mortgage,Fixed loan,Fees,,Oh,,00000,Open,,,,25
101884,,Collections,Billing disputes,United Credit,Ny,Chicago,92502,,Closed,FALSE,N,12
101904,Credit Reporting,Collections,Incorrect information,Acme Bank,Fl,Charlotte,00000,Open,,TRUE,TRUE,24
100656,Debt Collection,,Incorrect information,United Credit,Oh,Philadelphia,00000,Resolved,,FALSE,FALSE,29
100716,Credit  Card,,Identity theft,Metro Loans,Pa,Miami,50435,In Progress,,No,,59
101065,Mortgage,,Incorrect information,,Nc,Columbus,87845,Closed,,Yes,FALSE,2
100527,Bank Account,Collections,Identity theft,FinServ Co,Oh,Chicago,85592,  ,In progress,No,TRUE,19
101787,Debt Collection,Fixed loan,Other,Northstar Finance,Pa,Los Angeles,15661,Open,,Y,TRUE,8
100029,Credit Card,Interest rate,Billing disputes,United Credit,Fl,New York,82720,Resolved,Closed with explanation,,,2
100895,Student Loan,Rewards,Identity theft,,,New York,00000,Resolved,In progress,,FALSE,41
101589,Credit Card,Fixed loan,Other,,Ca,,80509,Closed,Closed,No,TRUE,39
100713,Student Loan,,Incorrect information,FinServ Co,,New York,56096,Closed,Closed with explanation,No,Y,55
100432,Student Loan,Adjustable loan,Billing disputes,,Pa,,71643,  ,,FALSE,No,50
100660,Bank Account,,Billing disputes,Metro Loans,,Atlanta,00000,Closed,In progress,Y,Yes,8
100747,Credit Reporting,Fixed loan,Collection harassment,,Nc,,10332,,,N,FALSE,43
101606,Credit  Card,Adjustable loan,Identity theft,,Pa,,10629,,,Y,Yes,26
100361,Credit Reporting,Rewards,Collection harassment,,,Chicago,99442,Open,Closed with explanation,TRUE,TRUE,51
100462,,Rewards,Identity theft,FinServ Co,,New York,91351,In Progress,,Yes,Yes,46
101314,Bank Account,Collections,Incorrect information,,Pa,Chicago,50352,Resolved,,,Yes,41
101986,Student Loan,,Collection harassment,,Mi,,54789,Resolved,,FALSE,TRUE,6
101421,Credit Card,Collections,Identity theft,United Credit,,Houston,11455,  ,,FALSE,No,31
101157,Credit Reporting,Fixed loan,Identity theft,,Oh,Chicago,58069,Closed,Closed with explanation,,TRUE,24
101300,Credit Reporting,Collections,Collection harassment,,Pa,Los Angeles,17115,Open,,FALSE,TRUE,48
101398,Debt Collection,Collections,Fees,United Credit,Ca,,,Open,In progress,No,,27
100103,Debt Collection,Collections,Identity theft,,Pa,Miami,73235,Resolved,,,Yes,30
101050,Mortgage,Rewards,Identity theft,,Nc,Los Angeles,38927,  ,,,Y,7
